game,team,side,inning,half,run_diff,pid,pitches,endurance,toast,budget_remaining,budget_pct,max_budget,home_team,away_team,home_score,away_score
2025-04-03,home,home,2,bottom,2,p-home-32,55,99,-6.0,128.2,0.7,183.2,home,away,3,2
2025-04-03,home,home,2,bottom,2,p-home-32,60,99,-8.0,123.2,0.7,183.2,home,away,3,2
2025-04-03,home,home,2,bottom,2,p-home-32,65,99,-11.0,118.2,0.6,183.2,home,away,3,2
2025-04-03,home,home,2,bottom,2,p-home-32,70,99,-11.0,113.2,0.6,183.2,home,away,3,2
2025-04-03,home,home,2,bottom,2,p-home-32,74,99,-11.0,109.2,0.6,183.2,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,35,61,1.0,77.9,0.7,112.9,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,44,61,0.0,68.9,0.6,112.9,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,49,61,-2.0,63.9,0.6,112.9,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,53,61,-1.0,59.9,0.5,112.9,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,62,61,-3.0,50.9,0.5,112.9,home,away,3,2
2025-04-03,away,away,2,top,-2,p-away-32,67,61,-2.0,45.9,0.4,112.9,home,away,3,2
2025-04-03,home,home,3,bottom,2,p-home-32,78,99,-10.0,105.2,0.6,183.2,home,away,3,2
2025-04-04,home,home,1,bottom,0,p-home-33,0,99,0.0,183.2,1.0,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,0,p-home-33,9,99,-1.0,174.2,1.0,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,0,p-home-33,17,99,2.0,166.2,0.9,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,1,p-home-33,21,99,-4.0,162.2,0.9,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,1,p-home-33,27,99,-7.0,156.2,0.9,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,1,p-home-33,35,99,-4.0,148.2,0.8,183.2,home,away,2,7
2025-04-04,home,home,1,bottom,1,p-home-33,43,99,-6.0,140.2,0.8,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,0,99,2.0,183.2,1.0,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,4,99,3.0,179.2,1.0,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,8,99,3.0,175.2,1.0,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,12,99,3.0,171.2,0.9,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,21,99,2.0,162.2,0.9,183.2,home,away,2,7
2025-04-04,away,away,1,top,-1,p-away-33,27,99,3.0,156.2,0.9,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,51,99,-3.0,132.2,0.7,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,58,99,-5.0,125.2,0.7,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,66,99,-8.0,117.2,0.6,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,72,99,-8.0,111.2,0.6,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,76,99,-10.0,107.2,0.6,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,80,99,-10.0,103.2,0.6,183.2,home,away,2,7
2025-04-04,home,home,2,bottom,1,p-home-33,88,99,-7.0,95.2,0.5,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,34,99,6.0,149.2,0.8,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,37,99,7.0,146.2,0.8,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,41,99,7.0,142.2,0.8,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,49,99,6.0,134.2,0.7,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,54,99,4.0,129.2,0.7,183.2,home,away,2,7
2025-04-04,away,away,2,top,-2,p-away-33,62,99,7.0,121.2,0.7,183.2,home,away,2,7
2025-04-04,away,away,2,top,-1,p-away-33,67,99,1.0,116.2,0.6,183.2,home,away,2,7
2025-04-04,away,away,3,top,-1,p-away-33,75,99,4.0,108.2,0.6,183.2,home,away,2,7
2025-04-04,away,away,3,top,-1,p-away-33,83,99,7.0,100.2,0.5,183.2,home,away,2,7
2025-04-04,away,away,3,top,-1,p-away-33,87,99,8.0,96.2,0.5,183.2,home,away,2,7
2025-04-04,away,away,3,top,-1,p-away-33,91,99,6.0,92.2,0.5,183.2,home,away,2,7
2025-04-05,home,home,1,bottom,0,p-home-34,0,99,0.0,183.2,1.0,183.2,home,away,2,1
2025-04-05,home,home,1,bottom,0,p-home-34,6,99,0.0,177.2,1.0,183.2,home,away,2,1
2025-04-05,home,home,1,bottom,0,p-home-34,11,99,1.0,172.2,0.9,183.2,home,away,2,1
2025-04-05,home,home,1,bottom,0,p-home-34,16,99,2.0,167.2,0.9,183.2,home,away,2,1
2025-04-05,away,away,1,top,0,p-away-34,0,60,0.0,111.0,1.0,111.0,home,away,2,1
2025-04-05,away,away,1,top,0,p-away-34,8,60,3.0,103.0,0.9,111.0,home,away,2,1
2025-04-05,away,away,1,top,0,p-away-34,17,60,6.0,94.0,0.8,111.0,home,away,2,1
2025-04-05,home,home,2,bottom,0,p-home-34,21,99,6.0,162.2,0.9,183.2,home,away,2,1
2025-04-05,home,home,2,bottom,0,p-home-34,29,99,9.0,154.2,0.8,183.2,home,away,2,1
2025-04-05,home,home,2,bottom,0,p-home-34,35,99,12.0,148.2,0.8,183.2,home,away,2,1
2025-04-05,home,home,2,bottom,0,p-home-34,43,99,10.0,140.2,0.8,183.2,home,away,2,1
2025-04-05,away,away,2,top,0,p-away-34,21,60,10.0,90.0,0.8,111.0,home,away,2,1
2025-04-05,away,away,2,top,0,p-away-34,25,60,11.0,86.0,0.8,111.0,home,away,2,1
2025-04-05,away,away,2,top,0,p-away-34,34,60,14.0,77.0,0.7,111.0,home,away,2,1
2025-04-05,home,home,3,bottom,0,p-home-34,49,99,13.0,134.2,0.7,183.2,home,away,2,1
2025-04-05,home,home,3,bottom,0,p-home-34,53,99,14.0,130.2,0.7,183.2,home,away,2,1
2025-04-05,home,home,3,bottom,0,p-home-34,56,99,17.0,127.2,0.7,183.2,home,away,2,1
2025-04-05,away,away,3,top,0,p-away-34,40,60,20.0,71.0,0.6,111.0,home,away,2,1
2025-04-05,away,away,3,top,0,p-away-34,47,60,18.0,64.0,0.6,111.0,home,away,2,1
2025-04-05,away,away,3,top,0,p-away-34,53,60,17.0,58.0,0.5,111.0,home,away,2,1
2025-04-05,away,away,3,top,0,p-away-34,62,60,20.0,49.0,0.4,111.0,home,away,2,1
2025-04-05,away,away,3,top,0,p-away-34,66,60,21.0,45.0,0.4,111.0,home,away,2,1
2025-04-05,home,home,4,bottom,0,p-home-34,60,99,21.0,123.2,0.7,183.2,home,away,2,1
2025-04-05,home,home,4,bottom,0,p-home-34,69,99,20.0,114.2,0.6,183.2,home,away,2,1
2025-04-05,home,home,4,bottom,0,p-home-34,76,99,21.0,107.2,0.6,183.2,home,away,2,1
2025-04-05,home,home,4,bottom,0,p-home-34,82,99,20.0,101.2,0.6,183.2,home,away,2,1
2025-04-05,home,home,4,bottom,0,p-home-34,89,99,19.0,94.2,0.5,183.2,home,away,2,1
2025-04-06,home,home,1,bottom,0,p-home-35,0,67,0.0,124.0,1.0,124.0,home,away,12,4
2025-04-06,home,home,1,bottom,0,p-home-35,4,67,-2.0,120.0,1.0,124.0,home,away,12,4
2025-04-06,home,home,1,bottom,0,p-home-35,7,67,-5.0,117.0,0.9,124.0,home,away,12,4
2025-04-06,home,home,1,bottom,0,p-home-35,11,67,-4.0,113.0,0.9,124.0,home,away,12,4
2025-04-06,home,home,1,bottom,0,p-home-35,17,67,-3.0,107.0,0.9,124.0,home,away,12,4
2025-04-06,away,away,1,top,0,p-away-35,0,99,0.0,183.2,1.0,183.2,home,away,12,4
2025-04-06,away,away,1,top,0,p-away-35,3,99,3.0,180.2,1.0,183.2,home,away,12,4
2025-04-06,away,away,1,top,0,p-away-35,7,99,4.0,176.2,1.0,183.2,home,away,12,4
2025-04-06,home,home,2,bottom,0,p-home-35,23,67,-2.0,101.0,0.8,124.0,home,away,12,4
2025-04-06,home,home,2,bottom,0,p-home-35,27,67,-1.0,97.0,0.8,124.0,home,away,12,4
2025-04-06,home,home,2,bottom,0,p-home-35,35,67,2.0,89.0,0.7,124.0,home,away,12,4
2025-04-06,home,home,2,bottom,0,p-home-35,41,67,0.0,83.0,0.7,124.0,home,away,12,4
2025-04-06,home,home,2,bottom,0,p-home-35,49,67,-3.0,75.0,0.6,124.0,home,away,12,4
2025-04-06,away,away,2,top,0,p-away-35,13,99,8.0,170.2,0.9,183.2,home,away,12,4
2025-04-06,away,away,2,top,0,p-away-35,17,99,9.0,166.2,0.9,183.2,home,away,12,4
2025-04-06,away,away,2,top,0,p-away-35,23,99,7.0,160.2,0.9,183.2,home,away,12,4
2025-04-06,away,away,2,top,0,p-away-35,28,99,8.0,155.2,0.8,183.2,home,away,12,4
2025-04-06,home,home,3,bottom,0,p-home-35,53,67,-2.0,71.0,0.6,124.0,home,away,12,4
2025-04-06,home,home,3,bottom,0,p-home-35,57,67,-4.0,67.0,0.5,124.0,home,away,12,4
2025-04-06,home,home,3,bottom,0,p-home-35,61,67,-3.0,63.0,0.5,124.0,home,away,12,4
2025-04-06,home,home,3,bottom,0,p-home-35,65,67,-5.0,59.0,0.5,124.0,home,away,12,4
2025-04-06,away,away,3,top,-1,p-away-35,32,99,11.0,151.2,0.8,183.2,home,away,12,4
2025-04-06,away,away,3,top,-1,p-away-35,36,99,12.0,147.2,0.8,183.2,home,away,12,4
2025-04-06,away,away,3,top,-1,p-away-35,40,99,12.0,143.2,0.8,183.2,home,away,12,4
2025-04-06,away,away,3,top,-1,p-away-35,45,99,10.0,138.2,0.8,183.2,home,away,12,4
2025-04-06,away,away,3,top,0,p-away-35,50,99,3.0,133.2,0.7,183.2,home,away,12,4
2025-04-06,away,away,3,top,1,p-away-35,57,99,-4.0,126.2,0.7,183.2,home,away,12,4
2025-04-06,away,away,3,top,1,p-away-35,62,99,-7.0,121.2,0.7,183.2,home,away,12,4
2025-04-06,away,away,3,top,2,p-away-35,67,99,-14.0,116.2,0.6,183.2,home,away,12,4
2025-04-06,away,away,3,top,2,p-away-35,70,99,-17.0,113.2,0.6,183.2,home,away,12,4
2025-04-06,away,away,3,top,2,p-away-35,75,99,-20.0,108.2,0.6,183.2,home,away,12,4
2025-04-06,away,away,3,top,3,p-away-35,80,99,-24.0,103.2,0.6,183.2,home,away,12,4
2025-04-07,home,home,1,bottom,0,p-home-36,0,99,0.0,183.2,1.0,183.2,home,away,5,8
2025-04-07,home,home,1,bottom,0,p-home-36,8,99,-1.0,175.2,1.0,183.2,home,away,5,8
2025-04-07,home,home,1,bottom,0,p-home-36,12,99,-3.0,171.2,0.9,183.2,home,away,5,8
2025-04-07,home,home,1,bottom,0,p-home-36,16,99,-2.0,167.2,0.9,183.2,home,away,5,8
2025-04-07,home,home,1,bottom,0,p-home-36,23,99,-4.0,160.2,0.9,183.2,home,away,5,8
2025-04-07,home,home,1,bottom,0,p-home-36,27,99,-3.0,156.2,0.9,183.2,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,0,88,0.0,162.8,1.0,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,3,88,0.0,159.8,1.0,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,8,88,1.0,154.8,1.0,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,12,88,-1.0,150.8,0.9,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,16,88,-4.0,146.8,0.9,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,20,88,-3.0,142.8,0.9,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,25,88,-5.0,137.8,0.8,162.8,home,away,5,8
2025-04-07,away,away,1,top,0,p-away-36,34,88,-8.0,128.8,0.8,162.8,home,away,5,8
2025-04-07,home,home,2,bottom,0,p-home-36,32,99,-2.0,151.2,0.8,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,0,p-home-36,41,99,-3.0,142.2,0.8,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,0,p-home-36,47,99,0.0,136.2,0.7,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,0,p-home-36,50,99,-2.0,133.2,0.7,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,0,p-home-36,54,99,-1.0,129.2,0.7,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,1,p-home-36,59,99,-7.0,124.2,0.7,183.2,home,away,5,8
2025-04-07,home,home,2,bottom,1,p-home-36,65,99,-7.0,118.2,0.6,183.2,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,38,88,-5.0,124.8,0.8,162.8,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,42,88,-7.0,120.8,0.7,162.8,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,51,88,-8.0,111.8,0.7,162.8,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,55,88,-7.0,107.8,0.7,162.8,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,64,88,-8.0,98.8,0.6,162.8,home,away,5,8
2025-04-07,away,away,2,top,-1,p-away-36,72,88,-5.0,90.8,0.6,162.8,home,away,5,8
2025-04-07,home,home,3,bottom,1,p-home-36,71,99,-6.0,112.2,0.6,183.2,home,away,5,8
2025-04-07,home,home,3,bottom,1,p-home-36,77,99,-3.0,106.2,0.6,183.2,home,away,5,8
2025-04-07,home,home,3,bottom,1,p-home-36,84,99,-4.0,99.2,0.5,183.2,home,away,5,8
2025-04-07,home,home,3,bottom,1,p-home-36,89,99,-6.0,94.2,0.5,183.2,home,away,5,8
2025-04-07,away,away,3,top,-2,p-away-36,77,88,-2.0,85.8,0.5,162.8,home,away,5,8
2025-04-07,away,away,3,top,-2,p-away-36,81,88,-4.0,81.8,0.5,162.8,home,away,5,8
2025-04-08,home,home,1,bottom,0,p-home-37,0,97,0.0,179.5,1.0,179.5,home,away,4,2
2025-04-08,home,home,1,bottom,0,p-home-37,4,97,1.0,175.5,1.0,179.5,home,away,4,2
2025-04-08,home,home,1,bottom,0,p-home-37,8,97,2.0,171.5,1.0,179.5,home,away,4,2
2025-04-08,home,home,1,bottom,0,p-home-37,12,97,2.0,167.5,0.9,179.5,home,away,4,2
2025-04-08,home,home,1,bottom,0,p-home-37,16,97,0.0,163.5,0.9,179.5,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,0,78,0.0,144.3,1.0,144.3,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,5,78,0.0,139.3,1.0,144.3,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,9,78,1.0,135.3,0.9,144.3,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,13,78,2.0,131.3,0.9,144.3,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,21,78,1.0,123.3,0.9,144.3,home,away,4,2
2025-04-08,away,away,1,top,0,p-away-37,26,78,-1.0,118.3,0.8,144.3,home,away,4,2
2025-04-08,away,away,1,top,1,p-away-37,30,78,-5.0,114.3,0.8,144.3,home,away,4,2
2025-04-08,away,away,1,top,1,p-away-37,35,78,-5.0,109.3,0.8,144.3,home,away,4,2
2025-04-08,home,home,2,bottom,-1,p-home-37,25,97,5.0,154.5,0.9,179.5,home,away,4,2
2025-04-08,home,home,2,bottom,-1,p-home-37,31,97,6.0,148.5,0.8,179.5,home,away,4,2
2025-04-08,home,home,2,bottom,-1,p-home-37,34,97,9.0,145.5,0.8,179.5,home,away,4,2
2025-04-08,home,home,2,bottom,-1,p-home-37,42,97,8.0,137.5,0.8,179.5,home,away,4,2
2025-04-08,home,home,2,bottom,-1,p-home-37,50,97,7.0,129.5,0.7,179.5,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,42,78,-2.0,102.3,0.7,144.3,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,50,78,-4.0,94.3,0.7,144.3,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,54,78,-3.0,90.3,0.6,144.3,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,58,78,-3.0,86.3,0.6,144.3,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,66,78,-4.0,78.3,0.5,144.3,home,away,4,2
2025-04-08,away,away,2,top,1,p-away-37,75,78,-1.0,69.3,0.5,144.3,home,away,4,2
2025-04-08,away,away,2,top,2,p-away-37,79,78,-7.0,65.3,0.5,144.3,home,away,4,2
2025-04-08,home,home,3,bottom,-2,p-home-37,57,97,12.0,122.5,0.7,179.5,home,away,4,2
2025-04-08,home,home,3,bottom,-2,p-home-37,60,97,15.0,119.5,0.7,179.5,home,away,4,2
2025-04-08,home,home,3,bottom,-2,p-home-37,64,97,16.0,115.5,0.6,179.5,home,away,4,2
2025-04-08,home,home,4,bottom,-2,p-home-37,69,97,20.0,110.5,0.6,179.5,home,away,4,2
2025-04-08,home,home,4,bottom,-2,p-home-37,72,97,21.0,107.5,0.6,179.5,home,away,4,2
2025-04-08,home,home,4,bottom,-2,p-home-37,78,97,21.0,101.5,0.6,179.5,home,away,4,2
2025-04-09,home,home,1,bottom,0,p-home-38,0,86,0.0,159.1,1.0,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,0,p-home-38,4,86,1.0,155.1,1.0,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,0,p-home-38,9,86,2.0,150.1,0.9,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,0,p-home-38,14,86,2.0,145.1,0.9,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,0,p-home-38,19,86,0.0,140.1,0.9,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,1,p-home-38,26,86,-4.0,133.1,0.8,159.1,home,away,3,13
2025-04-09,home,home,1,bottom,1,p-home-38,31,86,-6.0,128.1,0.8,159.1,home,away,3,13
2025-04-09,away,away,1,top,-1,p-away-38,0,77,2.0,142.5,1.0,142.5,home,away,3,13
2025-04-09,away,away,1,top,-1,p-away-38,4,77,0.0,138.5,1.0,142.5,home,away,3,13
2025-04-09,away,away,1,top,-1,p-away-38,8,77,1.0,134.5,0.9,142.5,home,away,3,13
2025-04-09,away,away,1,top,-1,p-away-38,12,77,2.0,130.5,0.9,142.5,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,38,86,-5.0,121.1,0.8,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,46,86,-2.0,113.1,0.7,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,52,86,-4.0,107.1,0.7,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,59,86,-3.0,100.1,0.6,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,63,86,-3.0,96.1,0.6,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,1,p-home-38,71,86,-3.0,88.1,0.6,159.1,home,away,3,13
2025-04-09,home,home,2,bottom,2,p-home-38,80,86,-8.0,79.1,0.5,159.1,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,17,77,5.0,125.5,0.9,142.5,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,22,77,5.0,120.5,0.8,142.5,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,27,77,6.0,115.5,0.8,142.5,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,32,77,4.0,110.5,0.8,142.5,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,36,77,1.0,106.5,0.7,142.5,home,away,3,13
2025-04-09,away,away,2,top,-2,p-away-38,41,77,2.0,101.5,0.7,142.5,home,away,3,13
2025-04-09,home,home,3,bottom,2,p-home-38,85,86,-7.0,74.1,0.5,159.1,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,46,77,5.0,96.5,0.7,142.5,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,49,77,6.0,93.5,0.7,142.5,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,54,77,7.0,88.5,0.6,142.5,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,61,77,7.0,81.5,0.6,142.5,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,67,77,7.0,75.5,0.5,142.5,home,away,3,13
2025-04-09,away,away,3,top,-3,p-away-38,71,77,7.0,71.5,0.5,142.5,home,away,3,13
2025-04-10,home,home,1,bottom,0,p-home-39,0,99,0.0,183.2,1.0,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,8,99,3.0,175.2,1.0,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,12,99,3.0,171.2,0.9,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,17,99,4.0,166.2,0.9,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,22,99,4.0,161.2,0.9,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,30,99,3.0,153.2,0.8,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,34,99,3.0,149.2,0.8,183.2,home,away,0,3
2025-04-10,home,home,1,bottom,0,p-home-39,38,99,3.0,145.2,0.8,183.2,home,away,0,3
2025-04-10,away,away,1,top,0,p-away-39,0,99,0.0,183.2,1.0,183.2,home,away,0,3
2025-04-10,away,away,1,top,0,p-away-39,5,99,1.0,178.2,1.0,183.2,home,away,0,3
2025-04-10,away,away,1,top,0,p-away-39,8,99,2.0,175.2,1.0,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,0,p-home-39,42,99,4.0,141.2,0.8,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,0,p-home-39,49,99,4.0,134.2,0.7,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,0,p-home-39,53,99,2.0,130.2,0.7,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,0,p-home-39,57,99,3.0,126.2,0.7,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,0,p-home-39,60,99,4.0,123.2,0.7,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,1,p-home-39,64,99,0.0,119.2,0.7,183.2,home,away,0,3
2025-04-10,home,home,2,bottom,1,p-home-39,67,99,0.0,116.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,12,99,8.0,171.2,0.9,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,16,99,6.0,167.2,0.9,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,22,99,6.0,161.2,0.9,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,30,99,9.0,153.2,0.8,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,34,99,7.0,149.2,0.8,183.2,home,away,0,3
2025-04-10,away,away,2,top,-1,p-away-39,38,99,8.0,145.2,0.8,183.2,home,away,0,3
2025-04-10,home,home,3,bottom,1,p-home-39,72,99,1.0,111.2,0.6,183.2,home,away,0,3
2025-04-10,home,home,3,bottom,1,p-home-39,81,99,0.0,102.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,46,99,11.0,137.2,0.7,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,50,99,11.0,133.2,0.7,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,54,99,11.0,129.2,0.7,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,63,99,10.0,120.2,0.7,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,67,99,11.0,116.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,70,99,12.0,113.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,3,top,-1,p-away-39,75,99,10.0,108.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,4,top,-2,p-away-39,78,99,13.0,105.2,0.6,183.2,home,away,0,3
2025-04-10,away,away,4,top,-2,p-away-39,84,99,13.0,99.2,0.5,183.2,home,away,0,3
2025-04-11,home,home,1,bottom,0,p-home-40,0,99,0.0,183.2,1.0,183.2,home,away,4,7
2025-04-11,home,home,1,bottom,0,p-home-40,8,99,-1.0,175.2,1.0,183.2,home,away,4,7
2025-04-11,home,home,1,bottom,0,p-home-40,14,99,0.0,169.2,0.9,183.2,home,away,4,7
2025-04-11,away,away,1,top,0,p-away-40,0,80,0.0,148.0,1.0,148.0,home,away,4,7
2025-04-11,away,away,1,top,0,p-away-40,5,80,1.0,143.0,1.0,148.0,home,away,4,7
2025-04-11,away,away,1,top,0,p-away-40,14,80,0.0,134.0,0.9,148.0,home,away,4,7
2025-04-11,away,away,1,top,0,p-away-40,18,80,-2.0,130.0,0.9,148.0,home,away,4,7
2025-04-11,away,away,1,top,0,p-away-40,23,80,-1.0,125.0,0.8,148.0,home,away,4,7
2025-04-11,home,home,2,bottom,0,p-home-40,19,99,1.0,164.2,0.9,183.2,home,away,4,7
2025-04-11,home,home,2,bottom,0,p-home-40,24,99,-1.0,159.2,0.9,183.2,home,away,4,7
2025-04-11,home,home,2,bottom,0,p-home-40,29,99,-4.0,154.2,0.8,183.2,home,away,4,7
2025-04-11,home,home,2,bottom,0,p-home-40,34,99,-3.0,149.2,0.8,183.2,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,28,80,0.0,120.0,0.8,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,33,80,-2.0,115.0,0.8,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,39,80,-2.0,109.0,0.7,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,44,80,-1.0,104.0,0.7,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,48,80,-1.0,100.0,0.7,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,53,80,-3.0,95.0,0.6,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,60,80,-3.0,88.0,0.6,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,68,80,-5.0,80.0,0.5,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,72,80,-4.0,76.0,0.5,148.0,home,away,4,7
2025-04-11,away,away,2,top,0,p-away-40,76,80,-4.0,72.0,0.5,148.0,home,away,4,7
2025-04-11,home,home,3,bottom,0,p-home-40,38,99,-2.0,145.2,0.8,183.2,home,away,4,7
2025-04-11,home,home,3,bottom,0,p-home-40,42,99,-1.0,141.2,0.8,183.2,home,away,4,7
2025-04-11,home,home,3,bottom,0,p-home-40,50,99,2.0,133.2,0.7,183.2,home,away,4,7
2025-04-11,home,home,4,bottom,0,p-home-40,53,99,6.0,130.2,0.7,183.2,home,away,4,7
2025-04-11,home,home,4,bottom,0,p-home-40,57,99,7.0,126.2,0.7,183.2,home,away,4,7
2025-04-11,home,home,4,bottom,0,p-home-40,64,99,10.0,119.2,0.7,183.2,home,away,4,7
2025-04-11,home,home,5,bottom,-1,p-home-40,71,99,18.0,112.2,0.6,183.2,home,away,4,7
2025-04-11,home,home,5,bottom,-1,p-home-40,78,99,17.0,105.2,0.6,183.2,home,away,4,7
2025-04-11,home,home,5,bottom,-1,p-home-40,84,99,15.0,99.2,0.5,183.2,home,away,4,7
2025-04-11,home,home,5,bottom,-1,p-home-40,88,99,12.0,95.2,0.5,183.2,home,away,4,7
